CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
09/15/2021,16:35,BROOKLYN,11207.0,40.675735,-73.89686,"(40.675735, -73.89686)",ATLANTIC AVENUE,PENNSYLVANIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4457661,Sedan,Station Wagon/Sport Utility Vehicle,,,
09/10/2021,12:30,,,40.75982,-73.9139,"(40.75982, -73.9139)",44 STREET,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4458311,Garbage or Refuse,,,,
09/12/2021,22:30,,,40.674747,-73.9417,"(40.674747, -73.9417)",KINGSTON AVENUE,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4458706,Station Wagon/Sport Utility Vehicle,Sedan,,,
09/17/2021,20:54,MANHATTAN,10002.0,40.712406,-73.97803,"(40.712406, -73.97803)",CHERRY STREET,FDR DRIVE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4458904,Sedan,Box Truck,,,
09/15/2021,15:00,MANHATTAN,10035.0,40.80506,-73.94117,"(40.80506, -73.94117)",MADISON AVENUE,EAST 124 STREET,,1,0,1,0,0,0,0,0,,,,,,4458440,E-Bike,,,,
09/07/2021,16:49,QUEENS,11103.0,40.761265,-73.9094,"(40.761265, -73.9094)",47 STREET,30 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4458544,Sedan,Bike,,,
09/17/2021,13:00,MANHATTAN,10029.0,40.7881,-73.94249,"(40.7881, -73.94249)",,,315       EAST 103 STREET,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4458623,Sedan,Sedan,,,
09/16/2021,0:57,,,40.667313,-73.73926,"(40.667313, -73.73926)",LAURELTON PARKWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4457683,Sedan,Pick-up Truck,,,
09/17/2021,2:46,BRONX,10455.0,40.81218,-73.9011,"(40.81218, -73.9011)",TIMPSON PLACE,SAINT JOHN AVENUE,,3,0,0,0,0,0,3,0,Other Vehicular,,,,,4458027,Sedan,,,,
09/17/2021,15:50,BRONX,10457.0,40.848606,-73.8898,"(40.848606, -73.8898)",EAST 180 STREET,BELMONT AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4458942,Station Wagon/Sport Utility Vehicle,E-Scooter,,,
09/15/2021,16:40,STATEN ISLAND,10309.0,40.52182,-74.23502,"(40.52182, -74.23502)",,,85        PAGE AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4458040,Sedan,Sedan,,,
09/17/2021,17:18,BRONX,10460.0,40.853344,-73.881676,"(40.853344, -73.881676)",EAST 187 STREET,SOUTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4458979,Sedan,Station Wagon/Sport Utility Vehicle,,,
09/17/2021,14:58,,,40.72114,-73.942825,"(40.72114, -73.942825)",NORTH HENRY STREET,MEEKER AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4458225,Sedan,,,,
09/17/2021,7:17,BROOKLYN,11212.0,40.65474,-73.90693,"(40.65474, -73.90693)",ROCKAWAY AVENUE,LINDEN BOULEVARD,,1,0,0,0,0,0,1,0,Brakes Defective,Unspecified,,,,4458143,Station Wagon/Sport Utility Vehicle,Sedan,,,
09/15/2021,16:12,,,40.74308,-73.86607,"(40.74308, -73.86607)",ALSTYNE AVENUE,CORONA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4457728,Station Wagon/Sport Utility Vehicle,,,,
09/14/2021,9:05,MANHATTAN,10017.0,40.75524,-73.97328,"(40.75524, -73.97328)",EAST 48 STREET,LEXINGTON AVENUE,,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4458661,Taxi,E-Bike,,,
09/13/2021,21:00,BROOKLYN,11216.0,40.68096,-73.93765,"(40.68096, -73.93765)",MARCUS GARVEY BOULEVARD,DECATUR STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4458832,Convertible,,,,
09/16/2021,18:00,QUEENS,11427.0,40.730602,-73.734566,"(40.730602, -73.734566)",RANSOM STREET,88 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4458242,Sedan,,,,
09/11/2021,22:15,QUEENS,11103.0,40.765713,-73.90692,"(40.765713, -73.90692)",46 STREET,25 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4458335,Sedan,Station Wagon/Sport Utility Vehicle,,,
09/15/2021,8:15,QUEENS,11378.0,40.726166,-73.88818,"(40.726166, -73.88818)",58 AVENUE,73 PLACE,,0,0,0,0,0,0,0,0,Illnes,Unspecified,Unspecified,,,4458732,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
09/15/2021,12:39,,,,,,PARK AVENUE,WASHINGTON AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4457794,Sedan,Sedan,,,
09/15/2021,10:10,,,40.831684,-73.85562,"(40.831684, -73.85562)",CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,Following Too Closely,,,,,4457437,Sedan,,,,
09/06/2021,0:00,BRONX,10467.0,40.87321,-73.8671,"(40.87321, -73.8671)",WHITE PLAINS ROAD,ROSEWOOD STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Passing or Lane Usage Improper,,,,4458104,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
09/14/2021,2:49,,,40.85738,-73.92973,"(40.85738, -73.92973)",WADSWORTH TERRACE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4458762,Station Wagon/Sport Utility Vehicle,Sedan,,,
09/15/2021,6:15,MANHATTAN,10022.0,40.75898,-73.96244,"(40.75898, -73.96244)",1 AVENUE,EAST 58 STREET,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,4457532,Station Wagon/Sport Utility Vehicle,Sedan,,,
09/15/2021,19:03,BROOKLYN,11228.0,40.618584,-74.009224,"(40.618584, -74.009224)",78 STREET,13 AVENUE,,1,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4457632,E-Scooter,Sedan,,,
09/16/2021,7:40,,,40.7588,-73.83536,"(40.7588, -73.83536)",39 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4458298,Sedan,,,,
09/16/2021,21:25,,,,,,EAST 58 STREET,,,3,0,0,0,0,0,3,0,Unspecified,,,,,4457951,Taxi,,,,
09/02/2021,20:15,QUEENS,11426.0,40.726833,-73.71358,"(40.726833, -73.71358)",,,251-05    JAMAICA AVENUE,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4458570,Sedan,,,,
09/16/2021,13:30,MANHATTAN,10027.0,40.815845,-73.95287,"(40.815845, -73.95287)",CONVENT AVENUE,WEST 131 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4458777,Station Wagon/Sport Utility Vehicle,,,,
09/16/2021,21:40,,,,,,,,EAST 138 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4458005,Bike,,,,
09/15/2021,15:29,,,40.78517,-73.94332,"(40.78517, -73.94332)",1 AVENUE,,,2,0,0,0,0,0,2,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inexperience,,,,4457719,Station Wagon/Sport Utility Vehicle,Moped,,,
09/16/2021,7:35,BROOKLYN,11234.0,40.6216,-73.92327,"(40.6216, -73.92327)",AVENUE M,EAST 54 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,4457870,Bike,,,,
09/16/2021,15:13,,,40.75455,-73.74317,"(40.75455, -73.74317)",LONG ISLAND EXPRESSWAY,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4457956,Station Wagon/Sport Utility Vehicle,Sedan,,,
09/11/2021,9:21,,,40.720383,-73.780815,"(40.720383, -73.780815)",GRAND CENTRAL PKWY,,,0,1,0,0,0,0,0,1,Unspecified,,,,,4458131,Motorcycle,,,,
09/15/2021,12:29,BROOKLYN,11212.0,40.666187,-73.916664,"(40.666187, -73.916664)",SARATOGA AVENUE,SUTTER AVENUE,,2,0,2,0,0,0,0,0,Backing Unsafely,,,,,4457568,PK,,,,
09/16/2021,0:00,,,,,,WILLIAMSBURG BRIDGE OUTER ROADWA,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4457993,Box Truck,Station Wagon/Sport Utility Vehicle,,,
09/15/2021,13:43,,,40.788418,-73.97077,"(40.788418, -73.97077)",WEST 89 STREET,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4457609,Sedan,,,,
09/15/2021,17:00,QUEENS,11372.0,40.749756,-73.88411,"(40.749756, -73.88411)",,,82-10     37 AVENUE,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4457922,Station Wagon/Sport Utility Vehicle,Sedan,,,
09/15/2021,8:37,BROOKLYN,11207.0,40.675495,-73.88916,"(40.675495, -73.88916)",LIBERTY AVENUE,SCHENCK AVENUE,,1,0,0,0,0,0,1,0,View Obstructed/Limited,Unspecified,,,,4457501,Sedan,Station Wagon/Sport Utility Vehicle,,,
09/16/2021,6:00,,,40.830112,-73.850266,"(40.830112, -73.850266)",CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4457843,Tractor Truck Diesel,Tractor Truck Diesel,,,
09/17/2021,9:59,MANHATTAN,10022.0,40.759586,-73.968056,"(40.759586, -73.968056)",3 AVENUE,EAST 56 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4458158,Station Wagon/Sport Utility Vehicle,Bus,,,
09/15/2021,21:40,MANHATTAN,10075.0,40.77402,-73.95457,"(40.77402, -73.95457)",EAST 80 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4458923,Taxi,Sedan,,,
09/16/2021,15:30,BROOKLYN,11203.0,40.649387,-73.9253,"(40.649387, -73.9253)",,,348       EAST 55 STREET,1,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4458175,Sedan,E-Bike,,,
09/15/2021,16:27,BRONX,10457.0,40.853115,-73.89759,"(40.853115, -73.89759)",WEBSTER AVENUE,EAST 181 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4457742,Station Wagon/Sport Utility Vehicle,Sedan,,,
09/08/2021,13:15,QUEENS,11106.0,40.758274,-73.93336,"(40.758274, -73.93336)",36 AVENUE,CRESCENT STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4458553,Sedan,Bike,,,
09/06/2021,3:00,MANHATTAN,10031.0,40.821144,-73.95753,"(40.821144, -73.95753)",WEST 135 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4458605,Sedan,Sedan,,,
09/15/2021,20:00,,,40.60579,-74.12092,"(40.60579, -74.12092)",,,800       MANOR ROAD,0,0,0,0,0,0,0,0,Unspecified,,,,,4457767,Station Wagon/Sport Utility Vehicle,,,,
09/15/2021,15:47,QUEENS,11377.0,40.745827,-73.90111,"(40.745827, -73.90111)",63 STREET,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4458276,Sedan,Sedan,,,
09/13/2021,16:30,,,40.842335,-73.93109,"(40.842335, -73.93109)",HARLEM RIVER DRIVE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4458126,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
09/16/2021,19:56,BRONX,10458.0,40.853462,-73.88939,"(40.853462, -73.88939)",ARTHUR AVENUE,CRESCENT AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4458000,Sedan,,,,
09/17/2021,10:03,,,,,,BRUCKNER BOULEVARD,ZEREGA AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4458059,Bus,Bus,,,
09/17/2021,23:00,,,,,,MADISON AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4458316,Sedan,,,,
09/15/2021,16:15,BROOKLYN,11207.0,40.66351,-73.89175,"(40.66351, -73.89175)",RIVERDALE AVENUE,VERMONT STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4457834,Sedan,,,,
09/17/2021,9:20,BROOKLYN,11206.0,40.701077,-73.94043,"(40.701077, -73.94043)",SUMNER PLACE,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4458346,Bus,Sedan,,,
09/16/2021,13:58,BROOKLYN,11209.0,40.62079,-74.04048,"(40.62079, -74.04048)",SHORE ROAD,92 STREET,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,Unspecified,Unspecified,,4457914,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,
09/15/2021,9:34,,,,,,BROOKLYN BRIDGE,PROSPECT AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4458168,Sedan,Sedan,,,
09/17/2021,3:16,,,40.67725,-73.92754,"(40.67725, -73.92754)",ATLANTIC AVENUE,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4458699,Station Wagon/Sport Utility Vehicle,,,,
09/15/2021,0:00,QUEENS,11434.0,40.681778,-73.78156,"(40.681778, -73.78156)",BREWER BOULEVARD,119 ROAD,,1,0,1,0,0,0,0,0,Unspecified,,,,,4457655,Station Wagon/Sport Utility Vehicle,,,,
09/16/2021,15:00,QUEENS,11418.0,40.70001,-73.830894,"(40.70001, -73.830894)",JAMAICA AVENUE,LEFFERTS BOULEVARD,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,4457891,Bus,Box Truck,,,
09/16/2021,1:28,BROOKLYN,11234.0,40.63039,-73.93006,"(40.63039, -73.93006)",AVENUE I,EAST 48 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4457676,Sedan,Station Wagon/Sport Utility Vehicle,,,
09/17/2021,6:55,,,40.713974,-73.953094,"(40.713974, -73.953094)",BROOKLYN QUEENS EXPRESSWAY,,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Following Too Closely,Following Too Closely,,,4458197,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
09/16/2021,6:00,BROOKLYN,11221.0,40.689648,-73.9184,"(40.689648, -73.9184)",BUSHWICK AVENUE,MADISON STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4458031,Sedan,Sedan,,,
09/13/2021,9:30,MANHATTAN,10031.0,40.828346,-73.94906,"(40.828346, -73.94906)",WEST 148 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4458257,Sedan,,,,
09/15/2021,16:34,MANHATTAN,10029.0,40.790997,-73.94931,"(40.790997, -73.94931)",EAST 103 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4458630,Box Truck,Sedan,,,
09/15/2021,15:55,STATEN ISLAND,10306.0,40.576504,-74.1037,"(40.576504, -74.1037)",LINCOLN AVENUE,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4457615,Station Wagon/Sport Utility Vehicle,,,,
09/15/2021,0:00,,,40.73447,-73.86316,"(40.73447, -73.86316)",LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4458036,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
09/17/2021,22:23,BROOKLYN,11212.0,40.66217,-73.908844,"(40.66217, -73.908844)",,,718       ROCKAWAY AVENUE,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,4458670,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
08/18/2021,1:15,BRONX,10470.0,40.897015,-73.872574,"(40.897015, -73.872574)",EAST 235 STREET,ONEIDA AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,4458845,Station Wagon/Sport Utility Vehicle,,,,
12/18/2021,18:00,QUEENS,11427.0,40.7272,-73.74922,"(40.7272, -73.74922)",HILLSIDE AVENUE,215 PLACE,,1,0,1,0,0,0,0,0,,,,,,4487792,,,,,
09/17/2021,21:00,,,40.828022,-73.84604,"(40.828022, -73.84604)",BRUCKNER EXPRESSWAY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4458291,Sedan,,,,
09/17/2021,15:00,BRONX,10467.0,40.879948,-73.88086,"(40.879948, -73.88086)",STEUBEN AVENUE,EAST 210 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4458565,Sedan,,,,
02/02/2021,21:30,BROOKLYN,11220.0,40.64703,-74.012,"(40.64703, -74.012)",4 AVENUE,49 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4388940,Station Wagon/Sport Utility Vehicle,,,,
04/24/2021,10:55,,,40.607838,-74.0872,"(40.607838, -74.0872)",STATEN ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4410699,Sedan,Sedan,,,
04/25/2021,9:37,,,40.737907,-73.877174,"(40.737907, -73.877174)",JUSTICE AVENUE,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4411396,Station Wagon/Sport Utility Vehicle,,,,
03/03/2021,18:30,BROOKLYN,11210.0,40.622726,-73.93934,"(40.622726, -73.93934)",EAST 37 STREET,AVENUE L,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4411809,Sedan,Sedan,,,
04/07/2021,19:59,BROOKLYN,11236.0,40.6338,-73.8897,"(40.6338, -73.8897)",ROCKAWAY PARKWAY,SEAVIEW AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4411803,Sedan,Taxi,,,
04/27/2021,2:50,MANHATTAN,10022.0,40.75898,-73.96244,"(40.75898, -73.96244)",EAST 58 STREET,1 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4411853,Garbage or Refuse,,,,
03/23/2021,15:25,MANHATTAN,10019.0,40.77006,-73.99078,"(40.77006, -73.99078)",,,555       WEST 57 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4411869,Station Wagon/Sport Utility Vehicle,Sedan,,,
04/23/2021,13:00,,,40.5846,-73.91603,"(40.5846, -73.91603)",BELT PARKWAY,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unsafe Speed,Unspecified,,,4411827,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
04/18/2021,20:30,,,40.776897,-73.97547,"(40.776897, -73.97547)",CENTRAL PARK WEST,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4411804,Sedan,Sedan,,,
04/20/2021,13:30,,,40.763897,-73.95323,"(40.763897, -73.95323)",FDR DRIVE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4411866,Sedan,Sedan,,,
09/15/2021,14:00,,,40.587303,-73.96036,"(40.587303, -73.96036)",CONEY ISLAND AVENUE,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4457709,Sedan,Sedan,,,
09/17/2021,8:05,QUEENS,11412.0,40.703564,-73.76593,"(40.703564, -73.76593)",109 ROAD,190 PLACE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4458080,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/25/2021,2:40,BROOKLYN,11236.0,40.643204,-73.90929,"(40.643204, -73.90929)",REMSEN AVENUE,FARRAGUT ROAD,,4,0,0,0,0,0,4,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4411821,Sedan,Sedan,Sedan,,
09/14/2021,20:24,BRONX,10455.0,40.813095,-73.90718,"(40.813095, -73.90718)",,,551       WALES AVENUE,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4458409,Station Wagon/Sport Utility Vehicle,Motorscooter,,,
09/16/2021,21:00,,,,,,GOWANUS RAMP,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4457944,Station Wagon/Sport Utility Vehicle,,,,
09/15/2021,12:00,,,,,,,,147-24    EDGEWOOD AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4457580,Station Wagon/Sport Utility Vehicle,,,,
09/17/2021,9:05,BRONX,10469.0,,,,WARING AVENUE,MICKLE AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4458331,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
09/18/2021,20:15,BRONX,10456.0,40.8359271,-73.9029039,"(40.8359271, -73.9029039)",SAINT PAULS PLACE,3 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4458949,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/27/2021,12:43,,,40.77139,-73.73489,"(40.77139, -73.73489)",NORTHERN BOULEVARD,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4411122,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/27/2021,10:45,MANHATTAN,10032.0,40.84115,-73.942696,"(40.84115, -73.942696)",,,177       FORT WASHINGTON AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4411264,Taxi,Ambulance,,,
04/27/2021,6:50,BROOKLYN,11235.0,40.583767,-73.95751,"(40.583767, -73.95751)",EAST 12 STREET,BANNER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4411175,Chassis Cab,Sedan,,,
04/22/2021,19:40,,,40.743664,-73.856064,"(40.743664, -73.856064)",CORONA AVENUE,51 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4411737,Station Wagon/Sport Utility Vehicle,Bike,,,
04/27/2021,0:30,QUEENS,11101.0,40.744656,-73.94853,"(40.744656, -73.94853)",JACKSON AVENUE,21 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4410816,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/27/2021,22:16,QUEENS,11372.0,40.754837,-73.88336,"(40.754837, -73.88336)",,,33-40     84 STREET,2,0,1,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4411153,Pick-up Truck,Sedan,,,
04/27/2021,2:00,BRONX,10466.0,40.88859,-73.86448,"(40.88859, -73.86448)",,,3950      BRONX BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4411360,Station Wagon/Sport Utility Vehicle,,,,
04/27/2021,15:00,BROOKLYN,11212.0,40.661377,-73.91056,"(40.661377, -73.91056)",,,400       BRISTOL STREET,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4411196,Station Wagon/Sport Utility Vehicle,,,,
04/23/2021,18:45,BROOKLYN,11212.0,40.65461,-73.922,"(40.65461, -73.922)",REMSEN AVENUE,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4411673,Station Wagon/Sport Utility Vehicle,PK,,,
04/27/2021,4:40,BROOKLYN,11208.0,40.671154,-73.87815,"(40.671154, -73.87815)",,,309       ATKINS AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4410899,Sedan,Sedan,,,
04/27/2021,22:10,BRONX,10452.0,40.84518,-73.91417,"(40.84518, -73.91417)",JEROME AVENUE,CROSS BRONX EXPRESSWAY,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4411205,Sedan,Bike,,,
04/21/2021,1:45,,,40.66552,-73.74467,"(40.66552, -73.74467)",BELT PARKWAY,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4411616,Box Truck,,,,
09/17/2021,2:20,BRONX,10467.0,40.876457,-73.86351,"(40.876457, -73.86351)",,,763       EAST GUN HILL ROAD,2,0,0,0,0,0,2,0,Unsafe Speed,Unsafe Lane Changing,Unspecified,,,4458771,Motorcycle,Sedan,Pick-up Truck,,
04/27/2021,16:07,BROOKLYN,11229.0,40.59844,-73.95994,"(40.59844, -73.95994)",,,1204      AVENUE U,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4411104,Box Truck,Sedan,,,
04/27/2021,22:46,,,40.83968,-73.929276,"(40.83968, -73.929276)",MAJOR DEEGAN EXPRESSWAY,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4411271,Sedan,Sedan,,,
04/27/2021,12:52,,,40.86341,-73.93001,"(40.86341, -73.93001)",BROADWAY,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4411292,Sedan,Bus,,,
04/27/2021,20:52,BROOKLYN,11207.0,40.66725,-73.88799,"(40.66725, -73.88799)",DUMONT AVENUE,HENDRIX STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,,4411381,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,
04/27/2021,13:00,BROOKLYN,11210.0,40.631706,-73.94649,"(40.631706, -73.94649)",FLATBUSH AVENUE,AVENUE H,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4411068,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/27/2021,9:19,,,40.625103,-74.14877,"(40.625103, -74.14877)",MORNINGSTAR ROAD,FOREST AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4411005,Sedan,Pick-up Truck,,,
04/27/2021,8:50,BROOKLYN,11207.0,40.658443,-73.884125,"(40.658443, -73.884125)",,,879       VAN SICLEN AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4411047,Sedan,Sedan,,,
04/27/2021,6:45,QUEENS,11379.0,40.712196,-73.88584,"(40.712196, -73.88584)",,,69-29     METROPOLITAN AVENUE,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4411008,Pick-up Truck,Sedan,,,
04/27/2021,0:00,BRONX,10462.0,40.8313,-73.84458,"(40.8313, -73.84458)",HAVILAND AVENUE,ZEREGA AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4411097,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
